Order Date,Due Date,Ship Date,Order Number,Product ID,Customer ID,Territory ID,Order Line Item,Order Quantity,Product Cost,Retail Price
00:00.0,00:00.0,00:00.0,SO44140,311,12221,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44141,313,13572,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44142,313,22058,6,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44143,313,28145,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44144,312,17071,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44145,310,17309,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44146,313,17310,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44147,310,17320,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44148,310,28172,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44149,312,17242,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44150,312,17315,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44151,328,25558,9,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44152,346,11334,10,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44153,312,28168,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44154,311,28181,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44155,313,28131,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44156,346,25887,1,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44157,314,17055,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44158,311,13567,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44159,311,28182,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44160,312,28186,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44161,314,13772,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44162,311,28185,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44163,314,28193,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44164,310,28088,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44165,313,17065,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44166,338,14581,1,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44167,314,17308,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44168,313,12211,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44169,311,28179,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44170,314,28183,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44171,313,28112,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44172,338,14584,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44173,312,13784,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44174,311,17229,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44175,313,17246,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44176,314,12220,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44177,350,11337,10,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44178,312,28097,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44179,350,25888,1,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44180,347,11058,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44181,312,17294,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44182,310,17299,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44183,310,28158,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44184,314,17247,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44185,310,17280,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44186,347,25889,4,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44187,313,17069,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44188,334,20052,10,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44189,322,20054,10,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44190,348,11061,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44191,310,17248,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44192,312,13570,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44193,312,28164,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44194,310,17064,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44195,313,17249,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44196,314,17295,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44197,312,28096,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44198,310,28150,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44199,313,17259,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44200,311,17312,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44201,313,12254,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44202,311,28159,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44203,312,28149,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44204,336,14580,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44205,312,17285,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44206,347,11250,10,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44207,313,28162,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44208,347,25879,4,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44209,311,17257,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44210,310,13783,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44211,313,28154,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44212,312,28170,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44213,310,17351,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44214,311,17332,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44215,312,28180,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44216,314,13560,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44217,310,28148,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44218,311,22109,6,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44219,338,14590,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44220,345,11060,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44221,314,17255,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44222,311,17258,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44223,310,13847,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44224,314,28166,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44225,322,20060,10,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44226,313,12255,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44227,349,28401,7,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44228,344,11333,10,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44229,344,25886,1,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44230,312,17241,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44231,334,17973,7,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44232,312,17334,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44233,310,13841,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44234,312,28184,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44235,313,22117,6,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44236,312,28191,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44237,310,17056,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44238,311,17079,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44239,311,12217,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44240,311,13580,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44241,313,28155,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44242,313,28163,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44243,312,17278,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44244,312,17329,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44245,330,25556,9,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44246,312,12219,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44247,310,17233,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44248,313,17240,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44249,313,13845,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44250,312,28167,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44251,311,28190,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44252,312,13777,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44253,310,28099,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44254,314,28142,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44255,340,14585,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44256,312,17232,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44257,313,12212,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44258,310,13579,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44259,312,28171,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44260,312,28194,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44261,312,22112,6,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44262,322,20149,10,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44263,310,17279,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44264,313,17286,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44265,320,25557,9,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44266,336,25559,9,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44267,336,19339,8,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44268,312,13820,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44269,326,14589,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44270,314,13794,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44271,314,13846,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44272,311,12256,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44273,311,28147,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44274,314,28152,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44275,311,17256,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44276,313,17277,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44277,311,17288,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44278,310,17293,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44279,313,17326,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44320,314,14429,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44321,311,28222,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44322,328,17975,7,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44323,344,11072,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44324,311,12267,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44325,351,11095,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44326,312,17728,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44327,314,28598,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44328,310,17921,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44329,311,17904,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44330,312,28199,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44331,311,28257,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44332,310,17510,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44333,345,11343,10,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44334,311,28273,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44335,324,20165,10,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44336,345,25895,1,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44337,351,11097,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44338,314,18188,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44339,311,18189,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44340,314,17354,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44341,348,25905,4,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44342,320,14610,1,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44343,314,17920,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44344,310,14427,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44345,313,28200,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44346,336,14602,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44347,312,17911,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44348,313,14159,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44349,311,28243,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44350,312,28244,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44351,314,28271,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44352,311,28297,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44353,326,14591,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44354,336,14603,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44355,347,11093,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44356,345,11099,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44357,310,17511,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44358,310,17732,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44359,311,14525,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44360,311,14158,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44361,310,13686,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44362,310,28259,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44363,312,28285,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44364,348,11092,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44365,313,17912,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44366,313,17502,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44367,328,25562,9,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44368,314,14150,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44369,310,28250,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44370,313,18193,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44371,311,17514,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44372,310,17736,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44373,310,13767,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44374,310,14157,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44375,310,14183,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44376,349,29399,8,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44377,310,28234,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44378,349,25903,1,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44379,351,11080,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44380,310,17915,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44381,313,14191,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44382,347,11341,10,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44383,310,28268,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44384,311,28296,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44385,314,28298,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44386,312,28587,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44387,351,11096,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44388,310,17924,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44389,313,17925,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44390,314,17353,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44391,313,17730,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44392,314,17910,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44393,345,29398,8,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44394,313,28246,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44395,314,28339,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44396,345,25901,4,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44397,330,14596,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44398,312,17733,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44399,311,28240,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44400,312,28588,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44401,312,17515,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44402,314,13666,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44403,350,19844,6,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44404,314,28221,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44405,310,28224,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44406,313,28299,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44407,351,11077,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44408,351,11103,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44409,320,25563,9,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44410,310,28223,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44411,312,28584,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44412,349,11100,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44413,310,13606,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44414,311,28340,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44415,312,28355,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44416,345,11069,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44417,311,17917,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44418,311,17919,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44419,310,17352,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44420,311,17512,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44421,313,13607,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44422,326,19353,8,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44423,313,28586,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44424,312,17916,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44425,311,17504,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44426,314,13770,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44427,314,14146,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44428,313,28362,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44429,314,28583,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44430,313,17927,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44431,312,17725,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44432,314,14165,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44433,312,28270,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44434,310,28580,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44435,312,28573,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44436,322,26630,6,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44437,344,11076,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44438,312,17909,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44439,310,14195,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44440,312,12261,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44441,312,22118,6,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44442,334,14599,1,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44443,310,17370,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44444,311,13697,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44445,314,17478,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44446,313,17914,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44447,312,12265,7,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44448,311,28264,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44449,312,28293,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44450,310,28294,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44451,313,28295,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44452,332,20164,10,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44453,310,17923,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44454,310,17926,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44455,312,17513,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44456,320,25560,9,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44457,311,28196,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44458,314,28247,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44459,314,28288,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44460,334,20150,10,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44461,313,17918,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44462,311,14155,10,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44463,332,19340,8,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44464,314,22120,6,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44465,320,14613,1,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44466,334,26640,6,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44467,346,11070,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44468,351,11075,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44469,314,17734,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44470,313,17735,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44471,322,25561,9,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44472,312,13685,8,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44473,312,28255,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44474,330,14601,4,1,1,413.1463,699.0982
00:00.0,00:00.0,00:00.0,SO44475,345,11101,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44476,314,17913,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44477,310,17922,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44478,314,17726,9,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44479,350,29391,8,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44480,350,25891,4,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44571,347,29448,8,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44572,314,28664,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44573,347,25917,4,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44574,349,11107,9,1,1,1898.0944,3374.99
00:00.0,00:00.0,00:00.0,SO44575,344,11110,9,1,1,1912.1544,3399.99
00:00.0,00:00.0,00:00.0,SO44576,313,28660,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44577,314,28667,1,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44578,314,28653,4,1,1,2171.2942,3578.27
00:00.0,00:00.0,00:00.0,SO44579,312,28662,4,1,1,2171.2942,3578.27
